ID,Name,Surname,Category,Interests,Mentor_ID,Rating
8279,Fatma,Kaya,Teknoloji,"Yapay Zeka ve Makine Öğrenimi, Otomasyon ve Robotik, İnternet of Things (IoT)",20277,3
8280,Ahmet,Karaduman,Yemek,"Tatlı, Kafein Kültürü, İtalyan Mutfağı",22128,5
8281,Fatma,Öztürk,Sağlık,"Diyet, Meditasyon, Bitkisel Tedaviler",27177,1
8282,Ayşe,Aydın,Sağlık,"Diyet, Yoga, Psikoloji",23022,4
8283,Fatma,Öztürk,Müzik,"Jazz Müzik, Rap, Halk Müziği",31003,5
8284,Ali,Yılmaz,Edebiyat,"Şiir, Fantastik Kurgu, Çocuk Edebiyatı",21783,1
8285,Emre,Yılmaz,Mimar,"Ulaşım ve Altyapı Tasarımı, Restorasyon, Yapı Teknolojileri ve Malzemeler",38686,1
8286,Yusuf,Çelik,Müzik,"Rap, Metal Müzik, Pop Müzik",39467,1
8287,Ahmet,Şahin,Teknoloji,"Mobil Uygulama Geliştirme, Otomasyon ve Robotik, Siber Güvenlik",24992,4
8288,Veli,Öztürk,Sanat,"Moda Tasarımı, Grafik Tasarım, Tiyatro ve Drama",22127,1
8289,Veli,Demir,Edebiyat,"Makale, Felsefe, Şiir",21090,3
8290,Ahmet,Kılıç,Yemek,"Izgara Yemekler, Fransız Mutfağı, İtalyan Mutfağı",32115,2
8291,Elif,Çelik,Sağlık,"Meditasyon, Diyet, Psikoloji",23229,4
8292,Fatma,Yıldız,Mimar,"Ulaşım ve Altyapı Tasarımı, Yeşil Bina ve Sürdürülebilirlik, İç Mekan Tasarımı",37656,3
8293,Emre,Çelik,Edebiyat,"Çocuk Edebiyatı, Tarih, Deneme",31060,5
8294,Seda,Demir,Mimar,"Ofis Yapıları, Yapı Teknolojileri ve Malzemeler, Endüstriyel Tasarım",22883,1
8295,Ayşe,Çelik,Mimar,"Ulaşım ve Altyapı Tasarımı, Mimari Teori ve Eleştiri, Restorasyon",25559,3
8296,Ahmet,Yıldız,Teknoloji,"Otomasyon ve Robotik, Web Geliştirme, İnternet of Things (IoT)",28140,2
8297,Ayşe,Kaya,Sanat,"Fotoğrafçılık, Grafik Tasarım, Dans ve Performans Sanatları",27970,5
8298,Elif,Yıldız,Hukuk,"Gayrimenkul ve Emlak Hukuku, Çevre Hukuku ve Enerji Hukuku, Fikri Mülkiyet Hukuku",39499,1
8299,Mehmet,Kılıç,Müzik,"Rap, Jazz Müzik, Halk Müziği",31013,3
8300,Ayşe,Kaya,Hukuk,"Ticaret ve Şirket Hukuku, Çevre Hukuku ve Enerji Hukuku, Medeni Hukuk ve Aile Hukuku",29156,4
8301,Seda,Aydın,Müzik,"Halk Müziği, Pop Müzik, Jazz Müzik",24858,1
8302,Mehmet,Aydın,Edebiyat,"Bilim Kurgu, Drama, Biyografi",30989,4
8303,Yusuf,Kılıç,Müzik,"Klasik Müzik, Pop Müzik, Halk Müziği",30625,1
8304,Mehmet,Karaduman,Sağlık,"Diyet, Psikoloji, Yoga",39156,1
8305,Seda,Öztürk,Mimar,"Endüstriyel Tasarım, Yeşil Bina ve Sürdürülebilirlik, Ofis Yapıları",34540,3
8306,Emre,Yıldız,Mimar,"Yeşil Bina ve Sürdürülebilirlik, Ulaşım ve Altyapı Tasarımı, Yapı Teknolojileri ve Malzemeler",22063,4
8307,Yusuf,Yılmaz,Spor,"Tenis, Basketbol, Futbol",38826,3
8308,Ayşe,Aydın,Sağlık,"Psikoloji, Yoga, Meditasyon",23475,5
8309,Mehmet,Aydın,Hukuk,"Uluslararası Hukuk ve Diplomasi, İş Hukuku ve İşçi Hakları, Ceza Hukuku ve Adli Yargı",22478,1
8310,Veli,Öztürk,Edebiyat,"Felsefe, Bilim Kurgu, Deneme",27666,5
8311,Ali,Yıldız,Müzik,"Jazz Müzik, Metal Müzik, Rap",37623,2
8312,Mehmet,Çelik,Sağlık,"Meditasyon, Diyet, Psikoloji",32874,4
8313,Seda,Yıldız,Sanat,"Grafik Tasarım, Resim ve Çizim, Tiyatro ve Drama",38690,4
8314,Mehmet,Karaduman,Müzik,"Jazz Müzik, Halk Müziği, Pop Müzik",37641,5
8315,Emre,Öztürk,Edebiyat,"Biyografi, Roman Yazımı, Şiir",24910,3
8316,Yusuf,Demir,Müzik,"Metal Müzik, Rap, Pop Müzik",27588,3
8317,Ali,Kılıç,Yemek,"Tatlı, Kafein Kültürü, İtalyan Mutfağı",34532,2
8318,Elif,Kılıç,Teknoloji,"Yazılım Geliştirme, Mobil Uygulama Geliştirme, Oyun Geliştirme",31656,3
8319,Seda,Karaduman,Sağlık,"Bitkisel Tedaviler, Psikoloji, Diyet",26884,1
8320,Fatma,Öztürk,Mimar,"Peyzaj Tasarımı, Yapı Teknolojileri ve Malzemeler, Ofis Yapıları",27189,2
8321,Fatma,Kaya,Spor,"Voleybol, Tenis, Yoga",21974,2
8322,Ahmet,Yıldız,Sağlık,"Yoga, Bitkisel Tedaviler, Meditasyon",26592,2
8323,Yusuf,Yıldız,Sanat,"Film Yapımı ve Sinematografi, Moda Tasarımı, Grafik Tasarım",34578,4
8324,Fatma,Aydın,Mimar,"Mimari Teori ve Eleştiri, Restorasyon, Peyzaj Tasarımı",24635,5
8325,Mehmet,Demir,Edebiyat,"Deneme, Çocuk Edebiyatı, Drama",37576,2
8326,Ayşe,Demir,Yemek,"İtalyan Mutfağı, Tatlı, Kafein Kültürü",21483,1
8327,Veli,Yıldız,Müzik,"Metal Müzik, Klasik Müzik, Halk Müziği",23992,2
8328,Yusuf,Şahin,Sanat,"Fotoğrafçılık, Grafik Tasarım, Film Yapımı ve Sinematografi",36707,2
8329,Fatma,Demir,Sağlık,"Yoga, Psikoloji, Meditasyon",26076,1
8330,Veli,Kılıç,Mimar,"Endüstriyel Tasarım, Yapı Teknolojileri ve Malzemeler, Ofis Yapıları",34670,1
8331,Mehmet,Öztürk,Müzik,"Pop Müzik, Elektronik Müzik, Rock Müzik",22287,4
8332,Emre,Demir,Edebiyat,"Çocuk Edebiyatı, Şiir, Tiyatro",36056,1
8333,Yusuf,Yıldız,Edebiyat,"Tarih, Roman Yazımı, Felsefe",26933,1
8334,Fatma,Kaya,Hukuk,"Fikri Mülkiyet Hukuku, Gayrimenkul ve Emlak Hukuku, İdare Hukuku ve Vergilendirme",36785,5
8335,Veli,Çelik,Teknoloji,"Mobil Uygulama Geliştirme, Veri Bilimi ve Analitik, Web Geliştirme",22813,3
8336,Mehmet,Aydın,Mimar,"Yeşil Bina ve Sürdürülebilirlik, Restorasyon, Parklar",31609,4
8337,Seda,Karaduman,Sanat,"Resim ve Çizim, Tiyatro ve Drama, Grafik Tasarım",34054,2
8338,Mehmet,Çelik,Hukuk,"Çevre Hukuku ve Enerji Hukuku, Medeni Hukuk ve Aile Hukuku, Uluslararası Hukuk ve Diplomasi",33751,5
8339,Fatma,Aydın,Müzik,"Klasik Müzik, Rap, Jazz Müzik",38674,3
8340,Ayşe,Yıldız,Edebiyat,"Biyografi, Felsefe, Şiir",22795,5
8341,Ali,Kaya,Müzik,"Pop Müzik, Metal Müzik, Rock Müzik",23764,2
8342,Elif,Öztürk,Hukuk,"Fikri Mülkiyet Hukuku, Medeni Hukuk ve Aile Hukuku, Gayrimenkul ve Emlak Hukuku",26968,2
8343,Ahmet,Şahin,Mimar,"Parklar, Restorasyon, Ofis Yapıları",29442,1
8344,Yusuf,Çelik,Yemek,"Kafein Kültürü, Vejetaryen Mutfak, Moleküler Gastronomi",21143,4
8345,Veli,Demir,Sanat,"Moda Tasarımı, Resim ve Çizim, Dans ve Performans Sanatları",36817,1
8346,Mehmet,Aydın,Sağlık,"Psikoloji, Meditasyon, Bitkisel Tedaviler",27899,2
8347,Veli,Yıldız,Spor,"Voleybol, Bisiklet, Pilates",27655,2
8348,Ali,Aydın,Sağlık,"Bitkisel Tedaviler, Psikoloji, Meditasyon",28328,1
8349,Seda,Kılıç,Hukuk,"Anayasa Hukuku ve İnsan Hakları, İş Hukuku ve İşçi Hakları, Uluslararası Hukuk ve Diplomasi",32305,1
8350,Ali,Öztürk,Spor,"Yüzme, Futbol, Yamaç Paraşütü",36616,3
8351,Mehmet,Yılmaz,Yemek,"Fransız Mutfağı, Kafein Kültürü, Tatlı",30024,1
8352,Veli,Çelik,Edebiyat,"Fantastik Kurgu, Makale, Roman Yazımı",33335,3
8353,Seda,Yıldız,Yemek,"İtalyan Mutfağı, Izgara Yemekler, Moleküler Gastronomi",23219,2
8354,Ahmet,Çelik,Mimar,"Peyzaj Tasarımı, Ofis Yapıları, Yeşil Bina ve Sürdürülebilirlik",30007,2
8355,Fatma,Karaduman,Teknoloji,"Oyun Geliştirme, Mobil Uygulama Geliştirme, İnternet of Things (IoT)",26458,3
8356,Seda,Yılmaz,Sanat,"Fotoğrafçılık, Tiyatro ve Drama, Grafik Tasarım",34262,2
8357,Elif,Yılmaz,Sanat,"Fotoğrafçılık, Moda Tasarımı, Dans ve Performans Sanatları",33545,2
8358,Ayşe,Demir,Spor,"Tenis, Yamaç Paraşütü, Futbol",35126,3
8359,Veli,Kaya,Sanat,"Film Yapımı ve Sinematografi, Fotoğrafçılık, Resim ve Çizim",22219,5
8360,Ahmet,Öztürk,Teknoloji,"Otomasyon ve Robotik, İnternet of Things (IoT), Yazılım Geliştirme",36712,4
8361,Fatma,Öztürk,Mimar,"Endüstriyel Tasarım, Peyzaj Tasarımı, Ofis Yapıları",29459,2
8362,Ali,Çelik,Müzik,"Pop Müzik, Klasik Müzik, Metal Müzik",37207,2
8363,Ahmet,Yıldız,Yemek,"Fransız Mutfağı, Deniz Ürünleri, Moleküler Gastronomi",31246,1
8364,Yusuf,Aydın,Edebiyat,"Roman Yazımı, Felsefe, Bilim Kurgu",37390,2
8365,Elif,Çelik,Sağlık,"Meditasyon, Diyet, Bitkisel Tedaviler",31589,1
8366,Veli,Demir,Mimar,"Ofis Yapıları, Peyzaj Tasarımı, Ulaşım ve Altyapı Tasarımı",35472,5
8367,Veli,Yıldız,Edebiyat,"Tiyatro, Roman Yazımı, Deneme",20131,4
8368,Fatma,Karaduman,Mimar,"Restorasyon, Yeşil Bina ve Sürdürülebilirlik, Ulaşım ve Altyapı Tasarımı",27173,2
8369,Seda,Yıldız,Hukuk,"Uluslararası Hukuk ve Diplomasi, Anayasa Hukuku ve İnsan Hakları, Fikri Mülkiyet Hukuku",39589,5
8370,Seda,Demir,Teknoloji,"İnternet of Things (IoT), Otomasyon ve Robotik, Oyun Geliştirme",34297,4
8371,Ahmet,Öztürk,Müzik,"Elektronik Müzik, Metal Müzik, Klasik Müzik",28201,3
8372,Seda,Kaya,Müzik,"Rock Müzik, Klasik Müzik, Elektronik Müzik",24874,1
8373,Seda,Çelik,Sanat,"Tiyatro ve Drama, Grafik Tasarım, Film Yapımı ve Sinematografi",20722,5
8374,Mehmet,Yıldız,Teknoloji,"Bulut Bilişim ve Büyük Veri, Veri Bilimi ve Analitik, Web Geliştirme",33794,4
8375,Ayşe,Kaya,Yemek,"İtalyan Mutfağı, Kafein Kültürü, Geleneksel Mutfaklar",20246,3
8376,Veli,Şahin,Sağlık,"Bitkisel Tedaviler, Yoga, Meditasyon",27576,5
8377,Yusuf,Demir,Teknoloji,"Bulut Bilişim ve Büyük Veri, İnternet of Things (IoT), Mobil Uygulama Geliştirme",23539,2
8378,Veli,Kılıç,Müzik,"Jazz Müzik, Rock Müzik, Pop Müzik",28119,5
8379,Veli,Şahin,Sağlık,"Diyet, Meditasyon, Yoga",35750,3
8380,Mehmet,Yıldız,Yemek,"Vejetaryen Mutfak, İtalyan Mutfağı, Geleneksel Mutfaklar",35516,1
8381,Fatma,Öztürk,Edebiyat,"Şiir, Roman Yazımı, Tarih",26624,4
8382,Emre,Öztürk,Mimar,"Mimari Teori ve Eleştiri, Endüstriyel Tasarım, Peyzaj Tasarımı",38442,1
8383,Fatma,Kaya,Hukuk,"Gayrimenkul ve Emlak Hukuku, Fikri Mülkiyet Hukuku, Ceza Hukuku ve Adli Yargı",31166,2
8384,Veli,Kılıç,Sanat,"Tiyatro ve Drama, Moda Tasarımı, Film Yapımı ve Sinematografi",32716,2
8385,Ahmet,Yıldız,Sanat,"Film Yapımı ve Sinematografi, Dans ve Performans Sanatları, Fotoğrafçılık",21060,4
8386,Elif,Öztürk,Yemek,"Vejetaryen Mutfak, Moleküler Gastronomi, İtalyan Mutfağı",35160,2
8387,Yusuf,Yılmaz,Mimar,"Yeşil Bina ve Sürdürülebilirlik, Peyzaj Tasarımı, Endüstriyel Tasarım",38558,5
8388,Mehmet,Yıldız,Müzik,"Rap, Pop Müzik, Rock Müzik",22807,4
8389,Ali,Aydın,Mimar,"Endüstriyel Tasarım, Restorasyon, İç Mekan Tasarımı",25161,3
8390,Seda,Öztürk,Müzik,"Halk Müziği, Jazz Müzik, Pop Müzik",39379,3
8391,Ahmet,Karaduman,Hukuk,"İdare Hukuku ve Vergilendirme, Medeni Hukuk ve Aile Hukuku, Ticaret ve Şirket Hukuku",37157,4
8392,Emre,Demir,Spor,"Basketbol, Yoga, Tenis",35401,5
8393,Ayşe,Aydın,Hukuk,"İdare Hukuku ve Vergilendirme, Çevre Hukuku ve Enerji Hukuku, İş Hukuku ve İşçi Hakları",29351,5
8394,Seda,Kılıç,Sağlık,"Bitkisel Tedaviler, Meditasyon, Psikoloji",21156,3
8395,Ali,Kaya,Teknoloji,"Veri Bilimi ve Analitik, Bulut Bilişim ve Büyük Veri, Mobil Uygulama Geliştirme",24860,5
8396,Ayşe,Çelik,Mimar,"İç Mekan Tasarımı, Ulaşım ve Altyapı Tasarımı, Mimari Teori ve Eleştiri",31619,4
8397,Ayşe,Aydın,Müzik,"Metal Müzik, Halk Müziği, Elektronik Müzik",39093,3
8398,Emre,Çelik,Teknoloji,"Oyun Geliştirme, Yapay Zeka ve Makine Öğrenimi, Veri Bilimi ve Analitik",26260,5
8399,Mehmet,Kaya,Sanat,"Resim ve Çizim, Moda Tasarımı, Tiyatro ve Drama",35101,4
8400,Mehmet,Yıldız,Spor,"Voleybol, Tenis, Yoga",25846,3
8401,Fatma,Aydın,Hukuk,"Medeni Hukuk ve Aile Hukuku, İş Hukuku ve İşçi Hakları, Gayrimenkul ve Emlak Hukuku",34080,5
8402,Seda,Aydın,Mimar,"Peyzaj Tasarımı, Endüstriyel Tasarım, Ulaşım ve Altyapı Tasarımı",21542,2
8403,Ali,Aydın,Edebiyat,"Felsefe, Makale, Tarih",37821,4
8404,Ayşe,Aydın,Sağlık,"Bitkisel Tedaviler, Meditasyon, Yoga",31503,5
8405,Elif,Çelik,Edebiyat,"Makale, Tarih, Deneme",22071,2
8406,Seda,Çelik,Mimar,"Restorasyon, Parklar, Endüstriyel Tasarım",39466,3
8407,Veli,Yıldız,Teknoloji,"Veri Bilimi ve Analitik, Yapay Zeka ve Makine Öğrenimi, Mobil Uygulama Geliştirme",37145,4
8408,Mehmet,Yılmaz,Müzik,"Metal Müzik, Rock Müzik, Rap",32731,1
8409,Emre,Aydın,Mimar,"Mimari Teori ve Eleştiri, Parklar, İç Mekan Tasarımı",32943,3
8410,Yusuf,Demir,Sağlık,"Yoga, Diyet, Psikoloji",22619,1
8411,Seda,Karaduman,Spor,"Pilates, Yamaç Paraşütü, Yüzme",22227,4
8412,Elif,Yıldız,Müzik,"Pop Müzik, Jazz Müzik, Halk Müziği",35375,3
8413,Seda,Yıldız,Teknoloji,"Mobil Uygulama Geliştirme, Veri Bilimi ve Analitik, Siber Güvenlik",23255,4
8414,Elif,Çelik,Mimar,"Mimari Teori ve Eleştiri, Peyzaj Tasarımı, İç Mekan Tasarımı",39514,1
8415,Ayşe,Kılıç,Sanat,"Moda Tasarımı, Film Yapımı ve Sinematografi, Grafik Tasarım",33380,2
8416,Ayşe,Aydın,Mimar,"Parklar, Ulaşım ve Altyapı Tasarımı, Yapı Teknolojileri ve Malzemeler",38773,5
8417,Yusuf,Yıldız,Sağlık,"Bitkisel Tedaviler, Psikoloji, Meditasyon",37139,4
8418,Ahmet,Şahin,Sanat,"Tiyatro ve Drama, Film Yapımı ve Sinematografi, Resim ve Çizim",26777,2
8419,Veli,Kılıç,Sanat,"Moda Tasarımı, Tiyatro ve Drama, Film Yapımı ve Sinematografi",39977,4
8420,Ali,Şahin,Spor,"Voleybol, Pilates, Yamaç Paraşütü",27655,2
8421,Elif,Demir,Sanat,"Moda Tasarımı, Resim ve Çizim, Tiyatro ve Drama",36425,1
8422,Fatma,Kaya,Yemek,"İtalyan Mutfağı, Moleküler Gastronomi, Geleneksel Mutfaklar",21462,1
8423,Ahmet,Aydın,Edebiyat,"Roman Yazımı, Drama, Şiir",21558,5
8424,Elif,Demir,Sağlık,"Psikoloji, Bitkisel Tedaviler, Meditasyon",28027,4
8425,Emre,Çelik,Sağlık,"Meditasyon, Yoga, Psikoloji",33544,3
8426,Ayşe,Yıldız,Hukuk,"Anayasa Hukuku ve İnsan Hakları, Çevre Hukuku ve Enerji Hukuku, Fikri Mülkiyet Hukuku",28699,1
8427,Ayşe,Çelik,Spor,"Tenis, Yüzme, Voleybol",25553,2
8428,Fatma,Kaya,Spor,"Voleybol, Yüzme, Yoga",28645,5
8429,Emre,Öztürk,Yemek,"Kafein Kültürü, Deniz Ürünleri, Izgara Yemekler",22337,4
8430,Veli,Yıldız,Sağlık,"Meditasyon, Psikoloji, Bitkisel Tedaviler",29559,4
8431,Ayşe,Aydın,Hukuk,"Medeni Hukuk ve Aile Hukuku, Ceza Hukuku ve Adli Yargı, Fikri Mülkiyet Hukuku",35651,4
8432,Seda,Şahin,Sanat,"Moda Tasarımı, Dans ve Performans Sanatları, Film Yapımı ve Sinematografi",35611,2
8433,Elif,Çelik,Mimar,"Mimari Teori ve Eleştiri, Endüstriyel Tasarım, Ofis Yapıları",29703,1
8434,Ali,Öztürk,Spor,"Yüzme, Futbol, Voleybol",31975,5
8435,Fatma,Demir,Sanat,"Moda Tasarımı, Dans ve Performans Sanatları, Resim ve Çizim",23875,1
8436,Ayşe,Şahin,Teknoloji,"İnternet of Things (IoT), Web Geliştirme, Oyun Geliştirme",35976,1
8437,Yusuf,Öztürk,Edebiyat,"Bilim Kurgu, Tiyatro, Şiir",29024,5
8438,Ali,Karaduman,Spor,"Tenis, Fitness, Basketbol",29809,1
8439,Fatma,Yıldız,Spor,"Basketbol, Yoga, Futbol",28044,1
8440,Yusuf,Kaya,Sağlık,"Bitkisel Tedaviler, Yoga, Meditasyon",21302,5
8441,Veli,Demir,Yemek,"Tatlı, Izgara Yemekler, İtalyan Mutfağı",35950,4
8442,Fatma,Öztürk,Hukuk,"Uluslararası Hukuk ve Diplomasi, Ceza Hukuku ve Adli Yargı, Çevre Hukuku ve Enerji Hukuku",25369,5
8443,Ayşe,Çelik,Teknoloji,"Otomasyon ve Robotik, Mobil Uygulama Geliştirme, Yapay Zeka ve Makine Öğrenimi",32829,5
8444,Fatma,Demir,Sağlık,"Meditasyon, Diyet, Bitkisel Tedaviler",28605,1
8445,Seda,Kılıç,Sağlık,"Yoga, Diyet, Meditasyon",32978,4
8446,Ali,Şahin,Yemek,"Izgara Yemekler, Fransız Mutfağı, Tatlı",20159,3
8447,Yusuf,Kaya,Müzik,"Klasik Müzik, Halk Müziği, Elektronik Müzik",32523,4
8448,Seda,Öztürk,Sanat,"Film Yapımı ve Sinematografi, Resim ve Çizim, Dans ve Performans Sanatları",20381,5
8449,Mehmet,Yıldız,Teknoloji,"Web Geliştirme, Yapay Zeka ve Makine Öğrenimi, Siber Güvenlik",25198,4
8450,Seda,Karaduman,Teknoloji,"Bulut Bilişim ve Büyük Veri, Yazılım Geliştirme, Siber Güvenlik",32709,2
8451,Veli,Kılıç,Hukuk,"İdare Hukuku ve Vergilendirme, Anayasa Hukuku ve İnsan Hakları, Çevre Hukuku ve Enerji Hukuku",32069,1
8452,Mehmet,Öztürk,Sanat,"Resim ve Çizim, Fotoğrafçılık, Tiyatro ve Drama",26108,5
8453,Ali,Demir,Spor,"Basketbol, Tenis, Bisiklet",37489,4
8454,Fatma,Çelik,Müzik,"Rock Müzik, Rap, Pop Müzik",33021,2
8455,Emre,Öztürk,Yemek,"Fransız Mutfağı, Kafein Kültürü, İtalyan Mutfağı",38003,1
8456,Seda,Yılmaz,Teknoloji,"Otomasyon ve Robotik, İnternet of Things (IoT), Bulut Bilişim ve Büyük Veri",38566,3
8457,Fatma,Çelik,Spor,"Pilates, Yoga, Tenis",21863,5
8458,Emre,Kaya,Edebiyat,"Fantastik Kurgu, Felsefe, Deneme",22143,4
8459,Mehmet,Şahin,Yemek,"Moleküler Gastronomi, Kafein Kültürü, Tatlı",26316,4
8460,Ali,Öztürk,Spor,"Tenis, Futbol, Voleybol",36770,5
8461,Ali,Yıldız,Edebiyat,"Şiir, Roman Yazımı, Tiyatro",38349,3
8462,Seda,Kılıç,Müzik,"Jazz Müzik, Pop Müzik, Klasik Müzik",28964,1
8463,Veli,Çelik,Teknoloji,"Oyun Geliştirme, Yapay Zeka ve Makine Öğrenimi, Veri Bilimi ve Analitik",24509,5
8464,Veli,Çelik,Spor,"Basketbol, Bisiklet, Voleybol",39497,1
8465,Elif,Şahin,Edebiyat,"Tiyatro, Bilim Kurgu, Drama",31215,2
8466,Mehmet,Aydın,Mimar,"Mimari Teori ve Eleştiri, İç Mekan Tasarımı, Restorasyon",31738,3
8467,Seda,Yılmaz,Müzik,"Rap, Klasik Müzik, Elektronik Müzik",25719,4
8468,Ali,Yıldız,Edebiyat,"Felsefe, Deneme, Çocuk Edebiyatı",23514,5
8469,Ahmet,Demir,Yemek,"Izgara Yemekler, Tatlı, Fransız Mutfağı",28740,5
8470,Seda,Çelik,Edebiyat,"Roman Yazımı, Bilim Kurgu, Drama",23407,3
8471,Ahmet,Aydın,Spor,"Bisiklet, Fitness, Pilates",34406,4
8472,Ayşe,Demir,Yemek,"Izgara Yemekler, İtalyan Mutfağı, Kafein Kültürü",39110,4
8473,Elif,Kaya,Sanat,"Resim ve Çizim, Moda Tasarımı, Grafik Tasarım",37466,1
8474,Elif,Kaya,Müzik,"Metal Müzik, Rap, Jazz Müzik",39081,5
8475,Elif,Çelik,Edebiyat,"Çocuk Edebiyatı, Drama, Roman Yazımı",21861,2
8476,Elif,Kaya,Müzik,"Pop Müzik, Elektronik Müzik, Metal Müzik",32179,1
8477,Ali,Aydın,Sağlık,"Bitkisel Tedaviler, Psikoloji, Diyet",33356,5
8478,Elif,Öztürk,Teknoloji,"Web Geliştirme, Yazılım Geliştirme, Otomasyon ve Robotik",35553,3
8479,Mehmet,Yıldız,Müzik,"Metal Müzik, Pop Müzik, Klasik Müzik",20620,4
8480,Mehmet,Çelik,Müzik,"Jazz Müzik, Rock Müzik, Halk Müziği",35906,1
8481,Emre,Kaya,Hukuk,"Gayrimenkul ve Emlak Hukuku, Medeni Hukuk ve Aile Hukuku, Fikri Mülkiyet Hukuku",21978,3
8482,Yusuf,Karaduman,Sanat,"Moda Tasarımı, Tiyatro ve Drama, Resim ve Çizim",31938,2
8483,Mehmet,Yılmaz,Sağlık,"Psikoloji, Meditasyon, Bitkisel Tedaviler",36082,4
8484,Ayşe,Şahin,Hukuk,"Fikri Mülkiyet Hukuku, Uluslararası Hukuk ve Diplomasi, Çevre Hukuku ve Enerji Hukuku",30237,2
8485,Yusuf,Çelik,Hukuk,"Ceza Hukuku ve Adli Yargı, Uluslararası Hukuk ve Diplomasi, Medeni Hukuk ve Aile Hukuku",34243,2
8486,Ayşe,Kılıç,Edebiyat,"Deneme, Makale, Çocuk Edebiyatı",37067,5
8487,Yusuf,Öztürk,Spor,"Voleybol, Yoga, Tenis",35633,5
8488,Seda,Aydın,Spor,"Futbol, Voleybol, Bisiklet",38968,2
8489,Elif,Şahin,Sanat,"Grafik Tasarım, Film Yapımı ve Sinematografi, Tiyatro ve Drama",28951,3
8490,Seda,Kılıç,Teknoloji,"Siber Güvenlik, Otomasyon ve Robotik, Bulut Bilişim ve Büyük Veri",37699,5
8491,Mehmet,Kılıç,Sanat,"Tiyatro ve Drama, Grafik Tasarım, Dans ve Performans Sanatları",28858,4
8492,Ahmet,Kaya,Sanat,"Grafik Tasarım, Film Yapımı ve Sinematografi, Fotoğrafçılık",26931,3
8493,Mehmet,Şahin,Sanat,"Film Yapımı ve Sinematografi, Grafik Tasarım, Dans ve Performans Sanatları",36909,2
8494,Fatma,Yılmaz,Yemek,"Vejetaryen Mutfak, Deniz Ürünleri, Tatlı",22282,1
8495,Yusuf,Kılıç,Spor,"Fitness, Voleybol, Pilates",32996,1
8496,Veli,Kılıç,Yemek,"Izgara Yemekler, Fransız Mutfağı, Vejetaryen Mutfak",28317,1
8497,Fatma,Aydın,Sanat,"Grafik Tasarım, Moda Tasarımı, Resim ve Çizim",28793,1
8498,Ahmet,Kaya,Mimar,"İç Mekan Tasarımı, Peyzaj Tasarımı, Parklar",20528,5
8499,Veli,Şahin,Mimar,"Ulaşım ve Altyapı Tasarımı, Parklar, Peyzaj Tasarımı",31794,2
8500,Veli,Yıldız,Edebiyat,"Şiir, Roman Yazımı, Bilim Kurgu",26511,3
8501,Ali,Öztürk,Yemek,"Fransız Mutfağı, Izgara Yemekler, Moleküler Gastronomi",33138,2
8502,Veli,Yıldız,Müzik,"Halk Müziği, Klasik Müzik, Metal Müzik",30450,2
8503,Mehmet,Şahin,Spor,"Pilates, Basketbol, Fitness",27436,2
8504,Ali,Kılıç,Yemek,"Vejetaryen Mutfak, İtalyan Mutfağı, Moleküler Gastronomi",37388,2
8505,Ahmet,Yıldız,Edebiyat,"Şiir, Drama, Bilim Kurgu",21441,3
8506,Ali,Kılıç,Spor,"Yoga, Yüzme, Bisiklet",35272,1
8507,Ali,Aydın,Müzik,"Rock Müzik, Jazz Müzik, Klasik Müzik",30023,3
8508,Yusuf,Yılmaz,Sağlık,"Yoga, Diyet, Bitkisel Tedaviler",32180,3
8509,Seda,Çelik,Mimar,"İç Mekan Tasarımı, Mimari Teori ve Eleştiri, Ofis Yapıları",32751,5
8510,Emre,Yıldız,Sağlık,"Psikoloji, Bitkisel Tedaviler, Yoga",26736,1
8511,Elif,Demir,Sanat,"Film Yapımı ve Sinematografi, Dans ve Performans Sanatları, Tiyatro ve Drama",26676,4
8512,Yusuf,Demir,Teknoloji,"Otomasyon ve Robotik, Bulut Bilişim ve Büyük Veri, Oyun Geliştirme",35430,1
8513,Yusuf,Demir,Müzik,"Metal Müzik, Rock Müzik, Elektronik Müzik",27704,1
8514,Ali,Kaya,Sağlık,"Yoga, Diyet, Meditasyon",33052,3
8515,Veli,Karaduman,Yemek,"İtalyan Mutfağı, Moleküler Gastronomi, Deniz Ürünleri",23526,3
8516,Yusuf,Şahin,Müzik,"Klasik Müzik, Halk Müziği, Elektronik Müzik",20849,4
8517,Mehmet,Karaduman,Teknoloji,"Yazılım Geliştirme, Bulut Bilişim ve Büyük Veri, Oyun Geliştirme",26602,4
8518,Elif,Aydın,Müzik,"Rock Müzik, Pop Müzik, Halk Müziği",25160,4
8519,Mehmet,Kaya,Yemek,"Izgara Yemekler, Tatlı, İtalyan Mutfağı",36465,3
8520,Ahmet,Öztürk,Sağlık,"Meditasyon, Psikoloji, Yoga",23390,3
8521,Ayşe,Kaya,Teknoloji,"Yapay Zeka ve Makine Öğrenimi, Oyun Geliştirme, Veri Bilimi ve Analitik",21494,2
8522,Emre,Demir,Sanat,"Fotoğrafçılık, Grafik Tasarım, Film Yapımı ve Sinematografi",30011,4
8523,Emre,Demir,Sağlık,"Bitkisel Tedaviler, Meditasyon, Diyet",25318,1
8524,Yusuf,Şahin,Mimar,"Endüstriyel Tasarım, Parklar, Peyzaj Tasarımı",39617,3
